Show_Duration,Show_Name,Ticket_Type,Theater,On_Sale,Address,Price,Categories,Performance,Capacity
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,159,139,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-04T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,169,139,135,79,79,169,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-05T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,169,159,139,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-05T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,169,139,135,79,79,169,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-06T15:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,159,139,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-08T19:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,139,135,79,79,169,169,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-09T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,159,139,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-09T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,169,139,135,109,169,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-10T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,169,139,135,109,169,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-11T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,169,139,135,79,79,169,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-12T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,159,139,135,109,250,99,69,99,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-12T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,169,139,135,79,79,169,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-13T15:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,169,139,135,109,169,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-15T19:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,139,135,169,79,169,250,119,119,99,119,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-16T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,159,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-16T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,169,169,139,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-17T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,159,139,135,109,250,99,69,99,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-18T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,169,169,135,79,79,129,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-19T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,169,169,139,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-19T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,169,169,135,79,79,129,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-20T15:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,159,139,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-22T19:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,139,135,79,79,169,169,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-23T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,169,139,135,109,169,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-23T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,159,139,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-24T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,169,139,135,109,169,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-25T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,169,169,135,79,79,129,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-26T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,169,139,135,109,169,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-26T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,169,169,135,79,79,129,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-27T15:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,159,139,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-29T19:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,135,79,79,169,169,129,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-30T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,169,169,139,135,109,250,99,69,139,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-30T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,169,139,135,109,169,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-08-31T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,169,159,139,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-01T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,169,169,135,79,79,129,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-02T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,169,169,135,79,79,129,250,119,119,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-03T15:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Orchestra"",""Orchestra"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,159,99,169,159,139,135,109,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-02T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,169,169,250,119,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-05T19:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,135,79,79,169,169,129,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-06T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,169,169,250,119,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-06T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,169,169,250,119,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-07T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,169,169,250,119,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-08T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,135,79,79,169,169,129,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-09T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,169,169,250,119,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-09T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,135,79,79,169,169,129,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-10T15:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,169,169,250,119,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-12T19:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,135,79,79,169,169,129,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-13T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,169,169,250,119,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-13T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,169,169,250,119,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-14T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,169,169,250,119,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-15T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,135,79,79,169,169,129,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-16T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,169,169,250,119,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-16T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,135,79,79,169,169,129,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-17T15:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,135,109,169,169,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-19T19:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra"",""Mezzanine""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,79,135,79,79,169,169,129,250,99,79,79","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-20T14:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,135,109,169,169,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-20T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,135,109,169,169,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-21T20:00:00-04:00""",1200
"""2hr, 30mins""","""War Paint""","""Premium"",""Standard"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Orchestra"",""Mezzanine"",""Mezzanine"",""Orchestra"",""Mezzanine"",""Orchestra""","""Nederlander Theatre""",TRUE,"""208 W. 41st Street ""","250,69,139,135,109,169,169,250,99,69,69,69,69","""2017 Tony Nominees, Broadway, Celebs on Stage, Musicals""","""2017-09-22T20:00:00-04:00""",1200
